sicaklik,mq7,mq135,toz
14.617385653640179,0.00951326783964201,0.08662479886911578,1.1533908841760583
31.6380233922637,0.009249233713507578,0.21779748601892457,0.43925291799848265
6.927400789910399,0.016478834113349917,0.06398323271131301,1.1884296969304788
28.82695188178994,0.007346823222240664,0.108737836050743,0.8543492173240987
15.405132305027784,0.01130069254454788,0.27389190077921344,0.7360069821032362
24.366445001097777,0.009438155965850617,0.19699009851934068,0.8250995801402271
12.38733664468464,0.011841904109403372,0.3752923937979325,0.8456983000108009
7.6630556727222015,0.013003603307576427,3.017168227160496,0.018065765434083468
15.100343256758041,0.006201193448788814,0.20821559675688947,0.8424015553506122
10.435336578491567,0.008472812160032563,0.22187063409181668,1.3036233040241365
37.91146998097609,0.008842469216028336,0.4417814224431621,0.7037233519651869
16.04155342669929,0.007565119509580639,0.34936051441877236,0.796829903740931
20.057556744170277,0.01080001325126838,0.44270463928058323,1.0442812142910243
22.822707442843356,0.001496278837307209,0.4097392170633836,0.8146674240877461
24.90293969017824,0.0074185041456989505,0.5701162805827837,0.9434508898443512
37.189334531671555,0.0075911288545574464,0.2351455134767159,1.1895746836817287
5.7998707204327085,0.008359657619956815,0.39027850454011104,0.3966325101085066
35.312436222143134,0.01328098322165429,0.21966049012077785,1.5947306120639873
18.436784280603604,0.005971106405078071,0.2919411881357748,0.811072175205536
13.882058547752687,0.004239413402145656,0.32505788903813576,0.05756539898775386
31.744009857384498,0.004125731445350922,0.2882778890677381,0.7352566029330578
21.358399183142033,0.014057525378707827,1.6247018312161354,0.012052936289701324
36.44267059883892,0.011895554841984873,0.008573747895633227,0.12061060908918701
42.091764265750626,0.004885897594719341,0.4617218763720964,0.012125871886859279
30.27999559074532,0.012539584371380896,0.39469093490728574,0.9335373455555279
7.382464492740124,0.016121967095961448,7.997371470852816,0.031438335806669965
20.779857247965225,0.003938462982664615,0.29872013037593437,0.011143530522591196
7.347512023268105,0.008532372452569237,0.44075488992957035,0.42254125317528096
15.41636012065074,0.009211943867961796,0.24094156703386446,0.5880828924848654
13.648537327481765,0.011124124409000785,1.2487585782929735,0.015453900531733603
26.636229200583507,0.008039611368488582,0.3674944867404148,0.6828888158328879
37.03621318233739,0.011135096646063892,0.02362364842736061,0.38532047896659105
9.349081851422378,0.007570688263019296,0.5089966565664122,0.8251440823611
17.65776773370972,0.011655698245093863,0.3728818788064621,0.7294811171087444
8.906924422986108,0.006214481030725843,1.1141853981101122,0.016834649477021478
17.047844473826288,0.013740548716836892,0.1902266165381672,1.262568555989881
13.886475768674762,0.03504724988362539,2.0744992073131026,0.02551708683496968
26.805755365983668,0.007799891742886075,0.31330339647697397,0.6012205556478141
27.756442927980803,0.011533000369256937,0.47236494531820833,0.01974802123231839
11.515971787100463,0.007385572890354217,0.4796437459784267,1.1818837143728405
29.949731859953964,0.003893702710961945,0.3764506821736806,1.052300682759202
31.368266924547527,0.010092775697172884,0.08335382658408126,0.9703162050128962
13.651047847136356,0.008756047968749472,0.39935335074918277,0.7268614282720195
22.449691335878402,0.012450735349813826,0.196941654755723,1.4454274529454103
16.991549064161056,0.027674039128345478,4.619198136760123,0.02734665659628063
17.503344861535165,0.024071748405008756,4.819588222336739,0.020942943300557945
23.149826015186626,0.009152642133631773,1.0379082195714069,0.008594460329655064
22.69862226189415,0.011970158000465952,0.49001530912940067,1.0190825067358253
14.836657110668533,0.01392699025631722,0.21145091391366636,0.7752970210068753
23.055081171830672,0.00680521753011042,0.28011091613501654,1.1572815552300333
28.982241500410765,0.009554090012033405,0.34696741667448605,0.9430792944842228
27.481598616971535,0.018872043442677795,0.8628975744893509,0.020563532503753004
33.664113998692045,0.006848945555507437,0.22244325657459235,1.0048433139746935
36.59771219129323,0.011502717577264072,0.5270787539318338,0.9756579819370236
20.598609018675866,0.009355251997659386,0.3870929081389885,0.5300219270770574
17.529830946677606,0.00564470302021738,0.5989378368441972,1.044507354005892
13.0036709366588,0.027415107115941667,1.6699226782429937,0.02247118267231649
16.46158229748786,0.005701425667604837,0.39063421061729264,0.8474931026996563
26.73117505476237,0.00869422592691518,0.3048675961664605,1.2089125276758206
20.34037540383857,0.0049864013729824875,0.5188328020069584,0.015897792624843806
29.411271567764523,0.012064516585972664,0.43688259389449174,1.2489220618795858
22.532019860169974,0.02400913227200766,1.2101830038937669,0.02198238956483822
25.2560170679235,0.011913413131557662,1.1079607370250117,0.012368081127507266
28.391001557087097,0.05484209549577507,4.051992288341104,0.032475305905919356
33.52758226244789,0.010673339690253567,0.4502814757131461,0.24210727712505037
6.21768669395595,0.023444647182570034,3.3529246052151938,0.026617677446370676
18.4067760250284,0.013002431071300431,1.7823133088127228,0.019235502208889314
21.558324613208157,0.0068555183411939166,0.506051830199829,1.1220632388586151
20.412874333175132,0.0133955241186443,0.8598738534814193,0.011683878438440883
6.182241969618559,0.04002747676791054,5.595819938693574,0.031936950866442396
5.238591739486781,0.009235971738013911,0.14426556884140054,1.205708929915915
9.127735299526925,0.009911971357208503,0.38005719390555787,0.5071915003298941
27.297733048732972,0.028395624572887402,1.8866672225953849,0.025920774605527268
7.654222162534718,0.008680157635640371,0.19494775425329033,0.061500919215354964
13.441192637735767,0.0060657848517496156,0.5067241695065893,0.43918805640086095
15.510566152563642,0.005824220506828466,0.2771190954533041,0.009110009435700875
34.4918046927756,0.00736506963634992,0.32617671811343596,0.47699554953148604
37.37399492824486,0.008828869986236493,0.3355350141426184,0.42774057723833114
5.614112127594147,0.007456290518543913,0.4153195777323129,0.34233843661017743
28.507497203539067,0.0030696346613915213,0.6463568847548691,0.017085390091755998
32.85025092882263,0.0064171568650174815,0.45003193281833714,0.7786525371897317
28.877384186098844,0.0303713145176847,1.844031469753588,0.019621694531378388
31.232948127654506,0.011038284917908774,0.3408430447520326,0.34150817458938265
22.17463299194439,0.012907418485033064,1.6892657242239708,0.019942851199007655
14.810114650550458,0.03105791705592233,1.9027068235930467,0.02582686754532144
32.72639922787868,0.006616243748638067,0.4428196553369793,0.16763562488314526
5.307301793364941,0.007873120434693863,0.19675800613022887,0.1817282881941043
14.6617384693273,0.005250273750031133,0.395444004303145,0.3047031379450654
25.745782357761236,0.007611302745641983,0.39021433638121605,0.9271381048880253
18.650303736718563,0.01222073983504929,0.47902160772110697,0.688741400365156
31.374565764658254,0.002637365363541303,0.21048667150960068,0.5691876691130404
16.960969651483516,0.010518433421083417,0.4999540805451091,0.9329791086885657
24.512638186377217,0.01712290314417224,1.0457182572294355,0.019669411701361026
30.034062452876437,0.005917654431931547,0.25622363866165937,0.4980002374763288
25.003408862875744,0.005815433721208958,0.3116217641887837,0.8622844154861505
18.43177056764922,0.008277352315233364,0.2927157337599115,1.0000674444933997
8.430540394360989,0.009923555948180974,0.6655739940086838,0.8833805546278924
27.154750631612327,0.011732634508760149,0.13563560007311787,0.837872938139373
33.54521223428842,0.006200315593954777,0.37830256969890713,1.421014796681962
25.407685611966382,0.00456946140712104,0.33680421194060384,0.23376974973129086
21.22556266000176,0.012238156436264217,0.36543598801969784,0.23047405052585992
9.426904785849548,0.023550463602203326,2.163476401393812,0.01437802969684382
32.970989802215485,0.01795417513073101,2.0013321816428125,0.01872520209667367
13.460605653846754,0.03248216918928874,4.7337396104715035,0.030089650575132864
22.664089837388396,0.005927019556295211,0.2656791011380394,0.8236486153730194
14.61158490817592,0.017790688459995083,0.9841736977667841,0.025094130847511505
26.250681454914282,0.009160814601221354,0.34158546116305105,1.1197999720083682
5.523441010130468,0.00987045322248692,0.020045302766547646,0.7832873252007578
30.8970566766187,0.004391896664561524,0.40103931459254966,0.48329875010826656
19.368351071427508,0.007577358922120134,0.3129883064152082,0.9327728799885445
31.47247527670345,0.005836944919460718,0.4163331317344524,1.1275584348985441
21.65288760280215,0.0071414652015445446,0.3138288504225698,0.6409920181444513
37.110756448539505,0.00947933942352135,0.3797220596009999,1.0937837181980985
26.775978104626724,0.009421262176340072,0.26788153829213174,0.4605976399607006
7.62540691198466,0.00569483929425003,0.4802256088627618,0.6998134518065813
34.63621758020559,0.008090909153721997,0.47077531301599457,1.3367502412833747
12.910886645326409,0.009938677308294577,0.4938257872791757,0.623358237616233
17.01830334255563,0.002855211499536638,0.3786393566774654,0.012678371194943156
35.217460684772576,0.003298286572573431,0.4473502551504715,0.10178146134017609
8.147363458055894,0.013079944862249077,5.748951550692718,0.03158506827265566
41.107293790882466,0.019276882296352695,1.1478960275367056,0.020217982910154374
24.877562868234616,0.010504066725829818,0.24742903997251994,0.14402921072395225
11.340998835490499,0.007304640802407266,0.10774894685102125,0.18357809356175828
9.107101309967716,0.010753700682379264,0.2841497142532003,0.7842024055402791
32.43965641185578,0.005723378609687133,0.2908835178100477,1.1608661068723363
8.763628761811054,0.008609153816108528,0.33926039957698695,0.8718516798002
30.937710011656648,0.008810805190268058,0.32537938883472817,1.0011729373238252
33.873886611332075,0.013727394765429255,0.07246596979427034,0.4311036227516732
20.113154518422228,0.006016466231250292,0.2504923677139933,0.18603677217034129
15.101461600151975,0.00595982272824997,0.4617197260894823,1.3425931093059502
19.099126221383248,0.03674299665489082,1.9264798049858558,0.02739294762012582
30.684879795396238,0.002916081089648299,0.3850771637142405,0.7848948934642394
5.754094064599874,0.014274643171809326,0.46347691786717277,0.8664015528242933
27.3162358610139,0.00668607191531937,0.2240148364152418,0.3256384308030342
20.252973620323463,0.02970152899145114,3.8731799145077135,0.02830300818796045
31.462667273146184,0.006414414861888736,0.21945422868087266,0.9606528877036967
36.89898222536456,0.006312449501907741,0.10045885169752976,0.48099792052068474
30.16434066434614,0.008928281378902858,0.37473983304616876,0.9638608603609914
17.718975213961766,0.011344022434697872,0.19811933552870584,0.6885187359557725
21.288586900289033,0.009187101371422337,0.2048373607439408,0.9806586598057618
7.926381805131497,0.007837701606358154,0.10065634615577143,0.3646543673398703
28.241571871815243,0.005489479141553528,0.3917172071080819,1.3116917811660582
36.86038841950718,0.007815321977033966,0.20937871054355897,0.35245594360124494
16.223982556297763,0.04945735164331242,7.650116764880103,0.03674239730804826
22.678839991419807,0.02398849805724751,3.0469577131197463,0.02273383349843986
10.138737116982098,0.039279794279512836,5.808686863526305,0.024535355603845562
35.4675115627199,0.02024838004063913,2.481841048273119,0.017253604234157786
11.18173443445412,0.00863041663667134,0.6014791339314519,0.01301200289155776
17.180976588216424,0.007272047826013936,0.3309830708289921,0.964689839079962
18.30740526438881,0.007889488316895421,0.29121372687609137,0.5334327344949754
33.71625160671911,0.010671702953471751,0.3986174057954017,1.5080463258111143
10.184269062226303,0.0074433153370034345,0.39017158436470095,0.8510674954512555
16.376658914384038,0.04474383387424992,6.72710129174529,0.036208985561542055
31.331332177714568,0.008787801777617,0.30720660304173647,0.5670916877103279
4.715325001585708,0.05391343342640537,7.372356967345055,0.03152806477946618
24.213415542414307,0.007536330141605286,0.3771702125732092,0.49538263751554423
29.223161603085067,0.006719632492965484,0.33251083282110555,0.7520158586907982
10.724141889757597,0.009261187614062345,0.4847791341413104,0.6395702709447396
19.183277718359633,0.009018297244552031,0.7406149721968609,0.015937887655274274
18.89998223530268,0.008970774201219731,0.5494210134008053,0.6834016203715216
22.283664207817786,0.0034085256363338068,0.15565538667953996,1.3083479279656383
20.352969884782397,0.00891114419118924,0.2081993391628479,0.9974746332659529
35.68667004884809,0.0090640477136642,0.41238744308756276,1.2695417704938654
15.470495798823329,0.0151823915614067,1.1929867029679087,0.01630726842292682
37.719714218187555,0.006837884970714913,0.15005633185760003,0.709060713429303
21.370957839070503,0.005703494303135733,0.22175344586728696,1.414469846719686
22.881501231489693,0.0084556599441364,0.1662184360942577,0.46882951602520984
18.33327240605046,0.018037749243258638,2.565002177270066,0.022327208992046054
20.47318621209611,0.006625484213039304,0.2355337236970777,1.0702766434489266
17.767635928279294,0.004584645731520339,0.3183027690313916,0.38574114171920265
11.298148385386872,0.01033153705903494,0.43735880377983577,0.3924163114178345
26.23589805343584,0.006471312888249133,0.5130675130155441,1.8519473070316463
15.575110530638169,0.01651315980642791,2.2409846158840825,0.015800602065444085
23.45624455596612,0.0013545923596514722,0.029815350920012286,1.1244083475001196
27.301378346891873,0.0068621439613820966,0.3829637252391488,0.3766157143858962
22.883664675899187,0.006871986488794428,0.24252381936133893,0.9423218553426168
27.140530016491336,0.007732840122985758,0.158221143427986,0.8188203990270306
8.41360978821594,0.006631376054077614,0.21105132855544745,0.2593943318193955
16.42784790923705,0.01997410127738912,0.9448423723088514,0.01213362439968072
12.340171786893155,0.009140675299538489,0.39731706999722344,0.4395028314372653
22.587284577658455,0.0281159257576697,2.6300491592282427,0.027309420560550392
4.336905006231228,0.01411701346620685,2.2373904237402673,0.013996829865327838
24.837091223774117,0.005951557109254729,0.29524695270033174,0.38762850801296356
8.396385655978436,0.020936532281675035,2.988312836412055,0.015432754068859692
12.367905536996448,0.02947624524950989,1.8254996642096681,0.02455092597818803
25.168980651450074,0.02074024955426457,2.42939774126798,0.03094772218060134
31.81520482146287,0.007852571589707737,0.3981877273575013,0.618652746148983
19.028131433544214,0.005300390731736702,0.36059048943667915,0.7633014820616046
22.04395741805791,0.007935212240513563,0.12475905197866215,1.0331488821951944
7.671904074902849,0.00860028942227783,0.26838252923682016,1.2315524308780017
23.054017819851186,0.0038501650861934847,0.21765905352368836,0.6608309494346009
17.4584394132715,0.009670368202636807,0.29073303076857765,0.9000081569077585
32.98894601369239,0.007306977362745085,0.28581190975759874,0.4312471278450413
13.402523605922871,0.007920255335427971,1.1723745101116567,0.008283302559322192
7.619616576798121,0.01673719491450447,3.831600466910133,0.021038464711989405
33.858417521467835,0.006743995833678156,0.12595142053160516,0.18540327556609243
8.616983225866168,0.012587634105955344,1.5754641719781088,0.012593616412166789
25.210011738982995,0.009359994750725038,0.2699435256674643,0.7808575534149317
15.747017012705575,0.02078547504105278,3.6037994939575437,0.02330514111131148
13.768844065369272,0.003059385735635111,0.15426969023291012,0.005375931553594674
23.936783019159733,0.011195380252040709,0.34648343571386336,0.8439019111156902
9.97931485233839,0.005833423194289207,2.369292277690859,0.017285558168131775
33.264055834935746,0.01910962909120117,2.0796980087675614,0.01650027664812638
21.423465428886082,0.01135546696422535,0.2417640894652036,0.9457354269620657
12.314678843090691,0.004414917365803235,0.19478632113991923,1.1523943033532809
27.65529385156305,0.008069334698832632,0.31491805209489715,0.39265822543116224
13.720861609532534,0.007048425751083042,0.298034490544507,0.5199635940373637
34.64716108144686,0.011974251997258477,0.08681676259006338,1.0114163335577835
33.0804966436008,0.0067849501813454375,0.20316998392751306,0.9731235756616481
27.25721215709038,0.005156246702668703,0.35650750966057226,1.3494621699936238
15.371232007881488,0.01672095629292609,0.4339182425502611,0.7082091543169885
21.08947139739821,0.003443341431093376,0.2707519504496899,0.6229691370314777
16.2330314957548,0.005916859713326525,0.24989827769339287,0.864825165700975
5.586978012395014,0.008445595996730799,0.3719280044814481,0.6635453867367489
18.037750765916417,0.001960374563104934,0.3886257997409799,0.748576788196959
13.023954407617632,0.038268878375836174,6.893012390246663,0.025637835292610836
7.348382548835721,0.00181010666972047,0.3446824409697649,1.0260658366725437
12.631281555987528,0.006635339792452392,0.502464084283957,0.249874896695826
23.374751787459413,0.0060384939311706656,0.2952204577046166,0.7862005899366974
24.41121172723709,0.009828768140791677,0.25914334857296684,0.45418314328363274
16.84966967145369,0.005702046625446292,0.004941848308536458,0.31876061036634074
34.16466918666516,0.007933664617619367,0.23729890408815787,0.820060547063764
25.058417478153135,0.0131435797596041,0.24052995842991073,1.0512870513564032
21.94855508864792,0.012199304264756884,0.6904584533899476,0.014170317270785089
17.721314275525167,0.006646245340087506,0.24280166105971587,1.4061646197587918
10.180462525236159,0.010871475496002848,2.266324401188696,0.01699399824839557
12.761063092102638,0.004555117739734818,0.3179289522715502,0.5060219141609166
23.203506354536945,0.008927840411664752,0.37987821592162085,1.5276443871370393
28.187133396548877,0.004254498526744886,0.1561021612198061,1.328423117444142
32.92797105571219,0.006260205413366134,0.2904205275212332,1.255609105087867
26.66003002554392,0.004101847724213961,0.11239184301342907,1.0540097230510383
37.50961639204256,0.008776548505217233,0.5321687118675971,1.8115616006693076
19.066101373005925,0.005169465676840339,0.12035090532809742,0.8492601688286056
3.3045250725915105,0.01564683791225768,2.972613005379241,0.025748057250403744
9.744325442077349,0.005144915855123237,0.543777236727424,0.9908512489124792
11.956845790676043,0.01195598968240682,1.9891700397036927,0.01594756199580336
11.098725966185674,0.004009616521894543,0.10356490044417321,1.2218885030668698
13.842719004374393,0.006205846903856697,0.3728306010893652,1.1168535111657751
8.573954238691663,0.008701223495344754,0.6239475961622087,0.8482823165574547
27.35584006740065,0.00461331018661832,0.4950054276059863,0.6985385333436789
16.366862833127595,0.006658957540222836,0.2426369553690347,1.535487479003981
20.32073036317405,0.013515053532758623,1.104461478168973,0.013445127866588582
7.6919230129101415,0.003856077270221114,0.4575137194151622,0.032410562918411365
34.16239722313049,0.010196021701460401,0.3452822048808631,1.1533845832515215
27.932317825683562,0.011447440686176853,0.2578069494720056,0.49986187684020805
31.75747045112526,0.005978933741693558,0.35259735261598274,1.3399948284569385
18.59335140299584,0.007829532564196997,0.457637390618061,0.6908318946858926
10.729253820732886,0.00738892918828653,1.4327501180071058,0.009712849596034197
31.881013266210473,0.0067811296735550705,0.2072723468854469,0.8980967239104675
30.641137767073896,0.009856614270008685,0.11162641355658301,1.3821070477224673
12.498334204307614,0.015891601415441423,2.038284742889666,0.017917316644699914
36.059435589981284,0.003683435578991448,0.4274180537878961,0.5638995485634261
10.04646390341082,0.008130756783218424,0.9628700071259851,0.00760752068210236
20.471655188974957,0.008173191270479763,0.499945175053077,0.7309657670375874
36.84864562576537,0.013446733179057918,0.49693698051794927,0.8571583935361586
14.605197202820795,0.029717935685984086,4.262253539130295,0.028029107265139346
31.78106908805109,0.027894572136621155,2.353036250315036,0.018129616712574008
30.80481736547789,0.008734526560700694,0.2680461098776497,0.904684933010266
24.598909834919574,0.008251960330927007,0.35138385393294796,1.0241827263031673
10.516112630690074,0.08388429667459195,8.02383248642058,0.041360538551528964
33.39550630882908,0.012129880820190812,0.36395084539926076,0.5825217898952415
21.300308710704385,0.009774421733532618,0.4577320474835232,0.5726263073856804
20.687157767147557,0.008509938745506674,0.44201694258151114,0.6782034624503773
19.786496989673513,0.0119843341486397,0.7770112383644289,0.022664577761117605
25.897505277712465,0.004756846013406368,0.5284429590314217,1.3953930258449534
11.20994384552836,0.038384359026143365,2.4312764982497375,0.0268808166176324
30.53427840720837,0.01610848216396873,0.5832579592792154,0.018019030351365498
28.78536806312622,0.01615180484714679,0.8880061820710309,0.01485011064770336
13.382959100365628,0.030347901159763144,5.087481002317546,0.027730731496323727
26.354467589739713,0.0240111691955542,3.4301951937422883,0.02355687448508421
8.634502293025966,0.007539646625452607,0.23991996418932876,0.8208183551695203
29.089592384252306,0.009044721031064214,0.1394527274337785,0.45332887314198456
8.21186852492264,0.01700868250491981,2.9300748128335434,0.020653404282667834
10.953189937137052,0.04369055643095378,11.360107181775325,0.029434537431460444
32.652788941417924,0.009222378142085583,0.2721867546668001,0.4701408314161159
19.119988211277192,0.004176534646081074,0.41404510750251833,1.2133913724494192
6.448313989181368,0.011035292813897939,1.7243466234363605,0.00932398700232204
20.813764658101316,0.00760922122516597,0.3837885841542857,0.7209492476082414
6.666158591224818,0.007683361571603663,0.33964474269379535,0.8663240919601584
20.557507939089078,0.01100771317135852,0.38141982135453123,0.9782615127528268
21.249510315367825,0.008982164914297146,0.20749261268814115,0.9755910869555492
24.497017535759692,0.0342247626738084,2.572521542009513,0.0363996780613174
12.121154169949625,0.003948362530898763,3.8272043056716574,0.024540654556392396
16.512924341233564,0.009853167244214454,0.15722997275490078,0.2900389313658509
10.77274551938477,0.030442035260628747,5.1156609601564895,0.02962723698573601
8.320110245520523,0.015060931735349893,0.939409753589025,0.01727151536476974
6.097924297402422,0.008670738058629404,0.2789695803226067,0.23680630207700812
29.872115048968826,0.008217997392342065,0.33307895890251227,0.26342379092898927
7.674899079421651,0.009044243424009862,0.48060879965289377,1.1276377901690413
6.55199790428114,0.03367818943721934,5.992538143329814,0.029382782422268678
15.723454135861097,0.04729496195187668,7.336985924377829,0.034587225932871626
22.54328942518393,0.028926440962288226,3.537790601349864,0.030840147152921493
23.12391059448328,0.01144123842378339,0.26135985817329516,0.9985830256016832
27.760564904326287,0.009550071815350038,0.16587378561601973,0.7321222153857104
23.161978922007513,0.03460215831039496,1.8302026026783753,0.023249373247580786
15.243204409208298,0.004804141960444552,0.24419653040464492,1.3238237061587053
16.126096707897595,0.03963938604462625,5.749521252373578,0.028891337459972966
5.541701401309819,0.024107801223185822,4.032239066210617,0.024209988519968764
8.119474561248918,0.01109955038146318,0.3024784424910987,0.8308292489673447
30.900828144995476,0.02140383060996981,1.9607269340630218,0.021598189641140693
23.22312777024598,0.008882296321611772,0.42189009836578284,0.9812365256875677
5.521434923323564,0.00679462445510459,0.2136346445125884,1.1750805228166252
6.289153758050777,0.010067157171852477,0.12814308181119716,0.6751477526267663
16.923281286798353,0.00712657486394125,0.2763173951971212,1.1812619308192864
16.457240065250748,0.010001332657203566,0.40470983132155924,0.40319732076560144
9.167197351308012,0.019018973502811877,4.027896220440241,0.018102421708468767
31.30652928209317,0.00549249181629669,0.28072762463520706,1.0902174829917384
17.57868512829374,0.003961766214427389,0.2195513643551534,0.011313648974473624
36.15652676859702,0.011838903692976735,0.4236521620370275,0.5416572285552703
38.36031470881526,0.0026021234446991,0.1897964256937952,1.2347090374395593
28.405573053147364,0.0009511491005239687,0.19218612753300016,0.9675314916303287
5.389094105503907,0.007376591109566523,0.32583069156914535,0.2649168175019581
13.491205211325209,0.011657868725225786,0.14612518546179115,0.6884089202963148
15.545394660028606,0.01193092509783715,0.3350017879961844,0.9183632443253948
26.28736974183577,0.010126957026163995,0.26744492994203983,1.0466996584807244
14.909211608532114,0.005644204979286553,0.6625026204444586,0.7333782769793665
23.22062653754123,0.008000471145896866,0.4802240284261369,1.4330099733523005
21.726674087747394,0.006542833628827445,0.03880545047294298,1.1890167781366163
21.27751956745241,0.004032844675096353,0.30760339907967044,0.01132770286876163
6.256606523120574,0.011830077156073097,0.1956901243058518,0.8968783950901873
21.796903076956355,0.009870293674043316,0.12757921543719264,0.5349748001949277
4.227111087627491,0.009334226552588485,1.8450526618589498,0.019861500023641086
35.79811503426205,0.0074908863618518805,0.3917471701683683,0.09474999160738358
28.907454742488717,0.006363812587023564,0.19758507265361538,0.64828895594173
14.172838599526383,0.009306856004148528,0.2934074026727095,1.303238098818687
33.74022512321194,0.010663485328138872,0.0734174406954973,0.3473466140994166
35.38813171674276,0.00932569739915241,0.15899017529221482,0.8395165547231256
22.27034659293969,0.0056802502171949395,0.4009136827702686,0.8649365618238553
23.249720890104832,0.0061113138420039355,0.29763758322055606,0.012588052772695259
36.96915838237464,0.008120794097087951,0.14863111934604575,0.47363574694336025
24.152707167968188,0.0026983502046935243,0.2927708634792263,1.1591962219349798
22.11374571778765,0.034410888575009464,4.4584406919544275,0.03142354866359934
13.480765964181401,0.009734186538296866,0.3084199892989955,1.0883856896434192
16.956569534170903,0.012401199122696452,1.8085719500202213,0.01767863874029439
29.822424393582885,0.006744354898599655,0.17741147605399957,0.6706146486964505
20.219172292568764,0.009195009206245379,0.49462817857628,0.876849487467924
34.31725919201604,0.006473616452407258,0.2020956380433458,0.8625726677463657
25.053577599715275,0.010020380402480837,0.7570800380158857,0.023316134826297907
9.04015053471889,0.06388194065432362,12.826897813677926,0.047790359340801364
7.285823735252303,0.010987672713062484,0.3449757630612729,1.0511708928956482
27.32240843586431,0.007356998680177198,0.2939505736635729,0.9354038216668019
34.16048605306346,0.012555284921015783,0.58242237731189,1.3314113892022394
7.374690894964741,0.009151065429073619,0.3324147278431118,1.150932762903548
9.001175423413711,0.024812408969549733,1.288894907429235,0.010369387999895823
29.849096515965893,0.009174155830850036,0.5725026347924529,0.6793181743144056
26.654106189384933,0.010250280765078912,0.6803790891757919,1.3044148841929384
32.44418749462569,0.010838654784535726,0.1205317208002363,0.3396295421230611
7.625824443146179,0.009115796372510691,0.1752350910330087,1.0513473436878453
24.674159710412777,0.016946014816071216,1.1831198103662315,0.015403676565603788
37.24121284718986,0.00800435381190806,0.21763529018865552,0.7143049290951439
33.81185858068511,0.010222848441910964,0.41930419057684626,1.1598451568408399
25.346697658077673,0.006342473675717112,0.5398115271196654,0.8102529015485754
25.871201721072303,0.009010074484193996,0.287838330579984,0.3700044382459384
24.68513528149805,0.008222487302619161,0.4006731680372966,1.0318251646548735
4.664764767124857,0.03656419722416888,4.531811038269231,0.02498066241335563
33.97412988112326,0.011392929357541288,0.4400768170473349,1.3473986958769573
17.926704318582896,0.015441684532597156,3.526620027550873,0.023991969153447364
20.739762199564105,0.012189631479330781,0.24661189731002836,0.7219418330550741
22.00396395797849,0.00798822666474289,0.40860985102365804,0.6174891766753575
5.7862502756109455,0.006148314806887202,0.36504770232851713,0.8448796454689653
14.842508660314317,0.00799009783371442,0.11743700273055005,1.734144380397877
36.65149446821626,0.008557090519980118,0.130936448144769,0.654041581608557
38.46538550223868,0.00823027022670175,0.49579441091028553,0.8760680901139426
12.77749733212886,0.03612758622384757,1.8853909347688693,0.020781772680538605
27.33012045829478,0.01089411513181271,0.3407322715340605,1.6011433089002662
10.850398982566862,0.009977340371875058,0.02803831374965666,0.4828503341098531
15.415684163646889,0.01649901723996714,0.8880577163806532,0.021974377023049732
23.509304299764086,0.007333789803922354,0.2703033597661199,1.168849928710028
24.424642195095704,0.00825518767194366,0.17371524171406977,0.02854228452045825
32.724753323964855,0.0055365546795005,0.2706378848825387,0.8300276844242582
20.665371203634074,0.008769202949026318,0.2393442982024953,0.9579355953387456
8.191989654533835,0.003946658985689257,0.44487223564244244,0.5767742843847994
9.75154124985231,0.005145239421695704,0.2471601319506931,0.7352958020656791
12.593714087233733,0.004964001894806774,0.3601463856766802,0.5969981120785414
19.560811587621863,0.005182799535679435,0.2676037755410511,0.7308762085895564
10.516921736002946,0.006040746555753716,0.34812812289194484,0.8424157447239927
10.624908726193468,0.003376106543158926,0.5782815688848882,0.6158722251847382
23.068754976029012,0.0069817575055966625,0.3145841394125979,0.8230463576877661
7.732307539713061,0.009594686124792397,0.2232918860001937,0.19334784324333523
25.673250794224536,0.0062348850818008976,0.45125983428019595,0.908763322437322
19.612176148733937,0.025083401654263173,1.63540793855289,0.023433582963543535
13.854061935564678,0.03102403890246632,4.082586631811916,0.028521367097853894
35.84396443013264,0.005193384394373921,0.31046910770457076,1.7593702085204994
19.881031619197486,0.0012286851472459563,0.18712621298945536,1.5848439022648924
32.84542550972209,0.007622910838471425,0.498843717456906,0.31554156185773696
37.31919052017649,0.007223280209047869,0.3545499948778112,0.976555941960559
6.885569582885182,0.008118730962269147,0.5000681064608246,1.284892455865405
15.42330851713183,0.005070931307942966,0.3334248175980296,1.018469080288472
7.028303612236908,0.009904967891176076,0.28157848284794335,0.348233341663635
22.259498913969004,0.018305706423146783,0.40754522988938974,0.6805594487114486
23.89363112871306,0.006998045533113588,0.49826367214075057,0.010185673631737818
17.219025206205846,0.008208482897048078,0.30491090222753187,1.1332708402342488
20.749214801466877,0.008909261560187579,0.2948633940077602,0.6350383533241567
18.6052112082019,0.0058244475770508905,0.3392986164789944,0.546079558585394
29.317106597211268,0.00899646572733247,0.10475720041206149,0.9471569598835625
34.7938228482077,0.008555701280455623,0.3564529346287474,0.4787564081706798
25.90722686353337,0.010783875816837027,0.5062619842390919,0.8819555963120298
6.499958848493575,0.0026065942759690556,0.5935859998166675,1.103420950757273
10.367756773192928,0.00832166460792523,0.26702452978911356,0.6411983799438844
30.059505198908386,0.04548052618107941,2.678221444284196,0.030305034584968485
19.07643277997759,0.007426540002456178,0.30576586540794576,0.99876105663488
